"event","level","Rank","Name","NAT","round","DD","Score","judge_num","judge_name"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","4",3.5,6,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","4",3.5,5.5,6," RAO Lang"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","4",3.5,5.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,7,1," BARTH Michael"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,7,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,7.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,6.5,4," ASADA Masako"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,6,5," PETERSON Gord"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","5",3,7,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6.5,6," RAO Lang"
" men's 3m springboard","preliminary",29,"OLIFERCHYK Stanislav","UKR","6",3.4,6,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,5,1," BARTH Michael"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,5.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,4,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,4.5,4," ASADA Masako"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,5,5," PETERSON Gord"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","1",3.4,5.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,4.5,1," BARTH Michael"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,4.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,4.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,5,4," ASADA Masako"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,3.5,5," PETERSON Gord"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,4.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","2",3.5,4.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,7.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,7.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,8,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,8,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,7,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,7.5,6," RAO Lang"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","3",3.1,7,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,4.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,4.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,4.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,5,6," RAO Lang"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","4",3,4,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,6.5,1," BARTH Michael"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,6,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,6,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,6.5,4," ASADA Masako"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,7,5," PETERSON Gord"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","5",3.4,6.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7,6," RAO Lang"
" men's 3m springboard","preliminary",30,"GOMEZ Frandiel","DOM","6",3,7.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,7,1," BARTH Michael"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,7.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,6.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,7.5,4," ASADA Masako"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,7,5," PETERSON Gord"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","1",3,6.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,5.5,1," BARTH Michael"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,4.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,5,4," ASADA Masako"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,4,5," PETERSON Gord"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,5.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","2",3.5,5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,5.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,6.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,6,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,4.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,5.5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,6,6," RAO Lang"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","3",3.8,6,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,5.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,4.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,6.5,6," RAO Lang"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","4",3.4,4.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,2.5,1," BARTH Michael"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,3,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,4,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,4.5,4," ASADA Masako"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,3,5," PETERSON Gord"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,4.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","5",3.4,4,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,6,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,6.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,7.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,7,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,6,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,7,6," RAO Lang"
" men's 3m springboard","preliminary",31,"LUBE Alexander","GER","6",3.5,6.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,7,1," BARTH Michael"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,7,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,7.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,6,4," ASADA Masako"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,6,5," PETERSON Gord"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","1",3,7,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,7,1," BARTH Michael"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,6,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,6.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,6,4," ASADA Masako"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,5.5,5," PETERSON Gord"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","2",3,6.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6.5,6," RAO Lang"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","3",3.1,6,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4.5,6," RAO Lang"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","4",3.4,4.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,6,1," BARTH Michael"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,5.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,5.5,4," ASADA Masako"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,6,5," PETERSON Gord"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,6,6," SANTOS Isabel"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","5",3,5.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,7,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,7,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,6.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,7.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,6.5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,8,6," RAO Lang"
" men's 3m springboard","preliminary",32,"SCHALLER Nikolaj","AUT","6",3,7,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,5.5,1," BARTH Michael"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,6,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,6.5,4," ASADA Masako"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,6.5,5," PETERSON Gord"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,6.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","1",3.1,6.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,7,1," BARTH Michael"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,6,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,5.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,5.5,4," ASADA Masako"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,6.5,5," PETERSON Gord"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","2",3.4,5.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,6.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,6,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,7.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,7,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,6,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,6.5,6," RAO Lang"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","3",3,7,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7.5,6," RAO Lang"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","4",3,7.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,3.5,1," BARTH Michael"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,4.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,4,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,6,4," ASADA Masako"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,5,5," PETERSON Gord"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,5.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","5",3.4,5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,3.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,3.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,2.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,3.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,3.5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,4,6," RAO Lang"
" men's 3m springboard","preliminary",33,"LESIAK Kacper","POL","6",3.8,4,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,7,1," BARTH Michael"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,7.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,6.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,7,4," ASADA Masako"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,7,5," PETERSON Gord"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,7,6," SANTOS Isabel"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","1",3.4,6.5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5.5,1," BARTH Michael"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,4.5,3," GOLOVAN Anatoliy"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5.5,4," ASADA Masako"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5.5,5," PETERSON Gord"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5.5,6," SANTOS Isabel"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","2",3.9,5,7," TOULOUDIS Nikolaos"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,3.5,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,2.5,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,3.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,3,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,3,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,2.5,6," RAO Lang"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","3",3.8,3.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,6,1," FRASER Lindsey Ann"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,6,2," ROCHA CHAVEZ Sergio"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,7.5,3," WIERNIUK Anna"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,6.5,4," GUAYACAN CONTRERAS Juan Carlos"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,5.5,5," PEREZ CANASVERAS Angel Luis"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,5.5,6," RAO Lang"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","4",3.4,5.5,7," SIEFKEN Jann Hendrik"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","5",3.6,3.5,1," BARTH Michael"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","5",3.6,3.5,2," SHEPHERD Kathleen"
" men's 3m springboard","preliminary",34,"URIBE BERMUDEZ Luis Felipe","COL","5",3.6,4.5,3," GOLOVAN Anatoliy"
