"divenum","event","round","year","competition","judge_id","rank","name","dcountry","divecode","DD","divepts","diverank","totalpts","overallrank","pointsbehind","judges_score","judge_name","jcountry","gender"
4,"women's 3m springboard","final",2021,"World_Cup","J1",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,7,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J1",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,5,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J2",2,"BACON Sarah","USA","107B",3.1,"69.75","4",275.25,"2",27.3,6.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",3,"CHANG Yani","CHN","107B",3.1,"74.40","2",270.9,"3",31.65,8,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",7,"MEW JENSEN Scarlett","GBR","305B",3,"55.50","=9",243.45,"8",59.1,6,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",6,"MIKAMI Sayaka","JPN","205B",3,"72.00","3",247.7,"6",54.85,8.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",12,"PICKENS Samantha","USA","305B",3,"60.00","8",195,"12",107.55,6.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",1,"CHEN Yiwen","CHN","107B",3.1,"79.05","1",302.55,"1",0,8.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",11,"NG Yan Yee","MAS","305B",3,"55.50","=9",214.2,"11",88.35,6.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",4,"VAZQUEZ MONTANO","MEX","305B",3,"67.50","=6",257.1,"4",45.45,7,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",5,"ABEL Jennifer","CAN","205B",3,"69.00","5",244.65,"7",57.9,8,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,7.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J2",9,"PYSMENSKA Anna","UKR","405B",3,"49.50","11",225.45,"10",77.1,5.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J3",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",5,"ABEL Jennifer","CAN","205B",3,"69.00","5",244.65,"7",57.9,7.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",7,"MEW JENSEN Scarlett","GBR","305B",3,"55.50","=9",243.45,"8",59.1,5.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",9,"PYSMENSKA Anna","UKR","405B",3,"49.50","11",225.45,"10",77.1,5.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",3,"CHANG Yani","CHN","107B",3.1,"74.40","2",270.9,"3",31.65,8,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",4,"VAZQUEZ MONTANO","MEX","305B",3,"67.50","=6",257.1,"4",45.45,7.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",2,"BACON Sarah","USA","107B",3.1,"69.75","4",275.25,"2",27.3,7.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",6,"MIKAMI Sayaka","JPN","205B",3,"72.00","3",247.7,"6",54.85,8,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",12,"PICKENS Samantha","USA","305B",3,"60.00","8",195,"12",107.55,6,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,7.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",11,"NG Yan Yee","MAS","305B",3,"55.50","=9",214.2,"11",88.35,6,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J3",1,"CHEN Yiwen","CHN","107B",3.1,"79.05","1",302.55,"1",0,8.5,"WRIGHT Lisa","NZL","Female"
4,"women's 3m springboard","final",2021,"World_Cup","J4",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,8,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",6,"MIKAMI Sayaka","JPN","205B",3,"72.00","3",247.7,"6",54.85,8,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",3,"CHANG Yani","CHN","107B",3.1,"74.40","2",270.9,"3",31.65,8.5,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",1,"CHEN Yiwen","CHN","107B",3.1,"79.05","1",302.55,"1",0,9,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",7,"MEW JENSEN Scarlett","GBR","305B",3,"55.50","=9",243.45,"8",59.1,7,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",9,"PYSMENSKA Anna","UKR","405B",3,"49.50","11",225.45,"10",77.1,5.5,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",12,"PICKENS Samantha","USA","305B",3,"60.00","8",195,"12",107.55,7,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",2,"BACON Sarah","USA","107B",3.1,"69.75","4",275.25,"2",27.3,7.5,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",11,"NG Yan Yee","MAS","305B",3,"55.50","=9",214.2,"11",88.35,7.5,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",4,"VAZQUEZ MONTANO","MEX","305B",3,"67.50","=6",257.1,"4",45.45,7,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,6,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J4",5,"ABEL Jennifer","CAN","205B",3,"69.00","5",244.65,"7",57.9,7.5,"PRANARTA Pranarta","INA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",9,"PYSMENSKA Anna","UKR","405B",3,"49.50","11",225.45,"10",77.1,6,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",6,"MIKAMI Sayaka","JPN","205B",3,"72.00","3",247.7,"6",54.85,8,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",3,"CHANG Yani","CHN","107B",3.1,"74.40","2",270.9,"3",31.65,7.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,5.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",1,"CHEN Yiwen","CHN","107B",3.1,"79.05","1",302.55,"1",0,8.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",12,"PICKENS Samantha","USA","305B",3,"60.00","8",195,"12",107.55,7,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",5,"ABEL Jennifer","CAN","205B",3,"69.00","5",244.65,"7",57.9,7.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",2,"BACON Sarah","USA","107B",3.1,"69.75","4",275.25,"2",27.3,7,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",4,"VAZQUEZ MONTANO","MEX","305B",3,"67.50","=6",257.1,"4",45.45,8,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,6.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",11,"NG Yan Yee","MAS","305B",3,"55.50","=9",214.2,"11",88.35,5.5,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J5",7,"MEW JENSEN Scarlett","GBR","305B",3,"55.50","=9",243.45,"8",59.1,6,"SCHLEPPS Holger","GER","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",2,"BACON Sarah","USA","107B",3.1,"69.75","4",275.25,"2",27.3,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",8,"ENOMOTO Haruka","JPN","305B",3,"46.50","12",236.1,"9",66.45,5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",10,"HEIMBERG Michelle","SUI","205B",3,"67.50","=6",247.75,"5",54.8,7.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",1,"CHEN Yiwen","CHN","107B",3.1,"79.05","1",302.55,"1",0,9,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",9,"PYSMENSKA Anna","UKR","405B",3,"49.50","11",225.45,"10",77.1,5.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",12,"PICKENS Samantha","USA","305B",3,"60.00","8",195,"12",107.55,6.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",6,"MIKAMI Sayaka","JPN","205B",3,"72.00","3",247.7,"6",54.85,7.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",7,"MEW JENSEN Scarlett","GBR","305B",3,"55.50","=9",243.45,"8",59.1,6.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",5,"ABEL Jennifer","CAN","205B",3,"69.00","5",244.65,"7",57.9,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",11,"NG Yan Yee","MAS","305B",3,"55.50","=9",214.2,"11",88.35,6,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",4,"VAZQUEZ MONTANO","MEX","305B",3,"67.50","=6",257.1,"4",45.45,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2021,"World_Cup","J7",3,"CHANG Yani","CHN","107B",3.1,"74.40","2",270.9,"3",31.65,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","preliminary",2021,"World_Cup","J1",1,"CHANG Yani","CHN","107B",3.1,"77.50","=2",280,"2",9,7.5,"ROCHA CHAVEZ Sergio","MEX","Male"
4,"women's 3m springboard","preliminary",2021,"World_Cup","J1",22,"ARNAUTOVA Anna","UKR","305B",3,"60.00","=11",221.4,"16",67.6,6.5,"ROCHA CHAVEZ Sergio","MEX","Male"
4,"women's 3m springboard","preliminary",2021,"World_Cup","J1",37,"CHO Eunbi","KOR","205C",2.8,"44.80","34",191.6,"32",97.4,5.5,"ROCHA CHAVEZ Sergio","MEX","Male"
4,"women's 3m springboard","preliminary",2021,"World_Cup","J1",16,"LIRA Luana","BRA","107C",2.8,"51.80","22",223.4,"13",65.6,6.5,"ROCHA CHAVEZ Sergio","MEX","Male"
4,"women's 3m springboard","preliminary",2021,"World_Cup","J1",18,"KIM Suji","KOR","305C",2.8,"50.40","23",212.1,"20",76.9,6,"ROCHA CHAVEZ Sergio","MEX","Male"
